CIFAR-10
PGD, untargeted
dist, l2, asr, nb_iter, eps, eps_iter, target
l2,0.8300,97.1215,400,0.83,0.02,False
l2,0.8300,97.4094,600,0.83,0.02,False
l2,0.8400,97.2388,400,0.84,0.02,False
l2,0.8400,97.5480,600,0.84,0.02,False
l2,0.8500,61.8443,200,0.85,0.002,False
l2,0.8500,93.0064,1000,0.85,0.002,False
l2,0.8500,97.2814,400,0.85,0.02,False
l2,0.8500,97.4414,600,0.85,0.02,False
l2,0.8600,97.2814,400,0.86,0.02,False
l2,0.8600,97.5906,600,0.86,0.02,False
l2,0.8700,97.3667,400,0.87,0.02,False
l2,0.8700,97.6119,600,0.87,0.02,False
l2,0.8800,97.4200,400,0.88,0.02,False
l2,0.8800,97.6333,600,0.88,0.02,False
l2,0.8900,97.5693,400,0.89,0.02,False
l2,0.8900,97.8038,600,0.89,0.02,False
l2,0.9000,62.5906,200,0.9,0.002,False
l2,0.9000,93.5501,1000,0.9,0.002,False
l2,0.9000,91.1301,800,0.9,0.002,False
l2,0.9000,87.1322,600,0.9,0.002,False
l2,0.9000,94.9147,1200,0.9,0.002,False
l2,0.9000,97.6013,400,0.9,0.02,False
l2,0.9000,97.8358,600,0.9,0.02,False
l2,0.9000,97.9318,800,0.9,0.02,False
l2,0.9000,97.9744,1000,0.9,0.02,False
l2,0.9000,98.0810,1600,0.9,0.02,False
l2,0.9100,97.6972,400,0.91,0.02,False
l2,0.9100,97.9318,600,0.91,0.02,False
l2,0.9200,97.6866,400,0.92,0.02,False
l2,0.9200,97.9744,600,0.92,0.02,False
l2,0.9300,97.7612,400,0.93,0.02,False
l2,0.9300,97.9531,600,0.93,0.02,False
l2,0.9400,97.7932,400,0.94,0.02,False
l2,0.9400,98.0277,600,0.94,0.02,False
l2,0.9500,63.0917,200,0.95,0.002,False
l2,0.9500,94.1684,1000,0.95,0.002,False
l2,0.9500,97.8785,400,0.95,0.02,False
l2,0.9500,98.0171,600,0.95,0.02,False
l2,0.9600,97.9211,400,0.96,0.02,False
l2,0.9600,98.0917,600,0.96,0.02,False
l2,0.9700,97.9318,400,0.97,0.02,False
l2,0.9700,98.1237,600,0.97,0.02,False
l2,0.9800,97.9318,400,0.98,0.02,False
l2,0.9800,98.1663,600,0.98,0.02,False
l2,0.9900,98.0064,400,0.99,0.02,False
l2,0.9900,98.2729,600,0.99,0.02,False
l2,1.0000,63.5501,200,1.0,0.002,False
l2,1.0000,94.6482,1000,1.0,0.002,False
l2,1.0000,92.2495,800,1.0,0.002,False
l2,1.0000,87.9744,600,1.0,0.002,False
l2,1.0000,95.7356,1200,1.0,0.002,False
l2,1.0000,98.0810,400,1.0,0.02,False
l2,1.0000,98.3156,600,1.0,0.02,False
l2,1.0000,98.4435,800,1.0,0.02,False
l2,1.0000,98.4755,1000,1.0,0.02,False
l2,1.0000,98.4755,1000,1.0,0.02,False
l2,1.0500,64.2537,200,1.05,0.002,False
l2,1.0500,94.8721,1000,1.05,0.002,False
l2,1.0500,98.6461,1600,1.05,0.02,False
l2,1.1000,64.8827,200,1.1,0.002,False
l2,1.1000,95.0533,1000,1.1,0.002,False
l2,1.1000,96.2793,1200,1.1,0.002,False
l2,1.1500,65.5117,200,1.15,0.002,False
l2,1.1500,95.3092,1000,1.15,0.002,False
l2,1.1999,98.5075,400,1.2,0.02,False
l2,1.1999,98.6461,600,1.2,0.02,False
l2,1.2000,66.1087,200,1.2,0.002,False
l2,1.2000,95.4797,1000,1.2,0.002,False
l2,1.2000,96.6418,1200,1.2,0.002,False
l2,1.2000,98.6674,800,1.2,0.02,False
l2,1.2000,98.7207,1000,1.2,0.02,False
l2,1.2000,98.7527,1600,1.2,0.02,False
l2,1.2500,66.5565,200,1.25,0.002,False
l2,1.2500,95.6503,1000,1.25,0.002,False
l2,1.2999,98.7633,1000,1.3,0.02,False
l2,1.3000,67.1748,200,1.3,0.002,False
l2,1.3000,95.8742,1000,1.3,0.002,False
l2,1.3000,96.9083,1200,1.3,0.002,False
l2,1.3500,67.8998,200,1.35,0.002,False
l2,1.3500,96.0661,1000,1.35,0.002,False
l2,1.3500,98.8699,1600,1.35,0.02,False
l2,1.3999,98.7633,400,1.4,0.02,False
l2,1.3999,98.7953,600,1.4,0.02,False
l2,1.3999,98.8273,800,1.4,0.02,False
l2,1.3999,98.8699,1000,1.4,0.02,False
l2,1.4000,96.2047,1000,1.4,0.002,False
l2,1.4000,97.1429,1200,1.4,0.002,False
l2,1.4500,96.3753,1000,1.45,0.002,False
l2,1.4999,98.9126,1600,1.5,0.02,False
l2,1.5000,96.5778,1000,1.5,0.002,False
l2,1.5000,97.4627,1200,1.5,0.002,False
l2,1.5500,96.6205,1000,1.55,0.002,False
l2,1.5999,98.8273,400,1.6,0.02,False
l2,1.5999,98.8806,600,1.6,0.02,False
l2,1.5999,98.9019,800,1.6,0.02,False
l2,1.5999,98.9446,1000,1.6,0.02,False
l2,1.5999,98.9446,1000,1.6,0.02,False
l2,1.6000,96.6844,1000,1.6,0.002,False
l2,1.6000,97.6652,1200,1.6,0.002,False
l2,1.6499,98.9659,1600,1.65,0.02,False
l2,1.6500,96.7484,1000,1.65,0.002,False
l2,1.7000,96.9403,1000,1.7,0.002,False
l2,1.7000,97.7825,1200,1.7,0.002,False
l2,1.7500,97.1002,1000,1.75,0.002,False
l2,1.7999,98.9765,400,1.8,0.02,False
l2,1.7999,99.0512,600,1.8,0.02,False
l2,1.7999,99.0938,800,1.8,0.02,False
l2,1.7999,99.1045,1000,1.8,0.02,False
l2,1.7999,99.1578,1600,1.8,0.02,False
l2,1.8000,97.2388,1000,1.8,0.002,False
l2,1.8000,97.9851,1200,1.8,0.002,False
l2,1.8500,97.3241,1000,1.85,0.002,False
l2,1.8999,99.1045,1000,1.9,0.02,False
l2,1.9000,97.4414,1000,1.9,0.002,False
l2,1.9000,98.1770,1200,1.9,0.002,False
l2,1.9500,97.4947,1000,1.95,0.002,False
l2,1.9999,99.0405,400,2.0,0.02,False
l2,1.9999,99.0618,600,2.0,0.02,False
l2,1.9999,99.0832,800,2.0,0.02,False
l2,1.9999,99.0832,1000,2.0,0.02,False
l2,1.9999,99.0832,1000,2.0,0.02,False
l2,2.0000,97.5586,1000,2.0,0.002,False
l2,2.0000,96.3966,800,2.0,0.002,False
l2,2.0000,93.7846,600,2.0,0.002,False
l2,2.0000,98.1983,1200,2.0,0.002,False
l2,2.0500,97.6546,1000,2.05,0.002,False
l2,2.1000,98.3475,1200,2.1,0.002,False
l2,2.1999,99.1791,400,2.2,0.02,False
l2,2.1999,99.1791,600,2.2,0.02,False
l2,2.1999,99.2111,800,2.2,0.02,False
l2,2.1999,99.2111,1000,2.2,0.02,False
l2,2.2000,98.4542,1200,2.2,0.002,False
l2,2.3000,98.5714,1200,2.3,0.002,False
l2,2.3999,99.2537,400,2.4,0.02,False
l2,2.3999,99.2857,600,2.4,0.02,False
l2,2.3999,99.2964,800,2.4,0.02,False
l2,2.3999,99.3177,1000,2.4,0.02,False
l2,2.4000,98.6247,1200,2.4,0.002,False
l2,2.5000,98.3262,1000,2.5,0.002,False
l2,2.5000,98.7527,1200,2.5,0.002,False
l2,2.5999,99.4030,400,2.6,0.02,False
l2,2.5999,99.4350,600,2.6,0.02,False
l2,2.5999,99.4563,800,2.6,0.02,False
l2,2.5999,99.4670,1000,2.6,0.02,False
l2,2.6000,98.9126,1200,2.6,0.002,False
l2,2.7000,98.9872,1200,2.7,0.002,False
l2,2.7999,99.5203,400,2.8,0.02,False
l2,2.7999,99.5309,600,2.8,0.02,False
l2,2.7999,99.5309,800,2.8,0.02,False
l2,2.7999,99.5416,1000,2.8,0.02,False
l2,2.8000,99.0832,1200,2.8,0.002,False
l2,2.9000,99.0512,1200,2.9,0.002,False
l2,2.9999,99.5949,400,3.0,0.02,False
l2,2.9999,99.6162,600,3.0,0.02,False
l2,2.9999,99.6162,800,3.0,0.02,False
l2,2.9999,99.6162,1000,3.0,0.02,False
l2,3.0000,98.9232,1000,3.0,0.002,False
l2,3.0000,98.2516,800,3.0,0.002,False
l2,3.0000,99.1578,1200,3.0,0.002,False
l2,3.1000,99.1791,1200,3.1,0.002,False
l2,3.2000,99.2431,1200,3.2,0.002,False
l2,3.3000,99.3390,1200,3.3,0.002,False
l2,3.4000,99.4030,1200,3.4,0.002,False
l2,3.4999,99.2857,1000,3.5,0.002,False
l2,3.4999,99.4883,1200,3.5,0.002,False
l2,3.5999,99.5309,1200,3.6,0.002,False
l2,3.6999,99.6055,1200,3.7,0.002,False
l2,3.7999,99.6482,1200,3.8,0.002,False
l2,3.8999,99.6482,1200,3.9,0.002,False
l2,3.9994,98.4435,600,4.0,0.002,False
l2,3.9996,99.2324,800,4.0,0.002,False
l2,3.9998,99.5522,1000,4.0,0.002,False
l2,3.9998,99.7122,1200,4.0,0.002,False
l2,4.0998,99.7441,1200,4.1,0.002,False
l2,4.1998,99.7655,1200,4.2,0.002,False
l2,4.2997,99.7974,1200,4.3,0.002,False
l2,4.3997,99.8294,1200,4.4,0.002,False
l2,4.4994,99.7335,1000,4.5,0.002,False
l2,4.4996,99.8294,1200,4.5,0.002,False
l2,4.5995,99.8401,1200,4.6,0.002,False
l2,4.6994,99.8934,1200,4.7,0.002,False
l2,4.7993,99.8934,1200,4.8,0.002,False
l2,4.8992,99.8827,1200,4.9,0.002,False
l2,4.9983,99.5096,800,5.0,0.002,False
l2,4.9988,99.7761,1000,5.0,0.002,False
l2,4.9991,99.8827,1200,5.0,0.002,False
l2,5.9959,99.5309,600,6.0,0.002,False
l2,5.9964,99.7548,800,6.0,0.002,False
l2,5.9970,99.8507,1000,6.0,0.002,False
l2,7.9936,99.9574,800,8.0,0.002,False
l2,7.9937,99.9254,600,8.0,0.002,False
l2,7.9939,99.9787,1000,8.0,0.002,False
l2,9.9926,100.0000,1000,10.0,0.002,False
l2,9.9928,100.0000,800,10.0,0.002,False
l2,9.9934,100.0000,600,10.0,0.002,False

CIFAR-10
PGD, targeted
dist, l2, asr, nb_iter, eps, eps_iter, target
l2,0.0100,0.5329,1000,0.01,0.002,True
l2,0.0200,1.1656,1000,0.02,0.002,True
l2,0.0300,1.7762,1000,0.03,0.002,True
l2,0.0400,2.2980,1000,0.04,0.002,True
l2,0.0500,3.1417,1000,0.05,0.002,True
l2,0.0500,3.1417,800,0.05,0.002,True
l2,0.0500,3.1417,600,0.05,0.002,True
l2,0.0600,4.1741,1000,0.06,0.002,True
l2,0.0700,5.4840,1000,0.07,0.002,True
l2,0.0800,6.7940,1000,0.08,0.002,True
l2,0.0900,8.1483,1000,0.09,0.002,True
l2,0.1000,10.1687,1000,0.1,0.002,True
l2,0.1000,10.1576,800,0.1,0.002,True
l2,0.1000,10.1465,600,0.1,0.002,True
l2,0.1000,10.1687,1200,0.1,0.002,True
l2,0.1000,10.1132,600,0.1,0.02,True
l2,0.1000,10.1132,800,0.1,0.02,True
l2,0.1000,10.1132,1000,0.1,0.02,True
l2,0.1000,10.1132,1000,0.1,0.02,True
l2,0.1000,10.1132,800,0.1,0.02,True
l2,0.1000,10.1132,600,0.1,0.02,True
l2,0.1000,10.1132,400,0.1,0.02,True
l2,0.1100,12.2447,1000,0.11,0.002,True
l2,0.1200,14.5981,1000,0.12,0.002,True
l2,0.1300,17.2180,1000,0.13,0.002,True
l2,0.1400,20.0933,1000,0.14,0.002,True
l2,0.1500,22.8575,1000,0.15,0.002,True
l2,0.2000,38.0440,1000,0.2,0.002,True
l2,0.2000,37.5111,800,0.2,0.002,True
l2,0.2000,36.2678,600,0.2,0.002,True
l2,0.2000,38.3659,1200,0.2,0.002,True
l2,0.2000,39.1652,600,0.2,0.02,True
l2,0.2000,39.2762,800,0.2,0.02,True
l2,0.2000,39.3095,1000,0.2,0.02,True
l2,0.2000,39.3095,1000,0.2,0.02,True
l2,0.2000,39.2762,800,0.2,0.02,True
l2,0.2000,39.1652,600,0.2,0.02,True
l2,0.2000,38.8655,400,0.2,0.02,True
l2,0.2500,51.4321,1000,0.25,0.002,True
l2,0.3000,61.1345,1000,0.3,0.002,True
l2,0.3000,61.1345,1000,0.3,0.002,True
l2,0.3000,59.0475,800,0.3,0.002,True
l2,0.3000,55.7726,600,0.3,0.002,True
l2,0.3000,62.4223,1200,0.3,0.002,True
l2,0.3000,65.7083,600,0.3,0.02,True
l2,0.3000,66.1856,800,0.3,0.02,True
l2,0.3000,66.5631,1000,0.3,0.02,True
l2,0.3000,66.5631,1000,0.3,0.02,True
l2,0.3000,66.1856,800,0.3,0.02,True
